path,label
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful116.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful658.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful880.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful894.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful895.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful881.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful659.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful671.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful117.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful103.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful665.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful856.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1348.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful842.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1406.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1360.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1374.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1412.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful329.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1189.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful315.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful473.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful467.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful301.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1638.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful498.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1162.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1604.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1610.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1176.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful249.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful261.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful507.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful513.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful275.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1016.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful13.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful3.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1002.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful739.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1599.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful705.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful711.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful922.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1228.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful936.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1572.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1214.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1200.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1566.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1216.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1570.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful908.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1564.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1202.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful920.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1558.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful934.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful707.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful713.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful11.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1014.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1000.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1028.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful288.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful39.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful505.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful263.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful277.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful511.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful539.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1606.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1160.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1174.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1612.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1148.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful471.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful317.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful303.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful465.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful459.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1362.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1404.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful868.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1410.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1376.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful854.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1438.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful840.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful698.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful115.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful673.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful667.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful101.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful129.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful897.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful883.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1389.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful882.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1388.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful128.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful896.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful666.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful100.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful114.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful672.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful699.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful841.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful855.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1439.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1411.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1377.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1363.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1405.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful869.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful458.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful302.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful464.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful470.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful316.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1149.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1175.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1613.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1607.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1161.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful538.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful276.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful510.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful504.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful262.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful38.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful289.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1029.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1001.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1015.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful10.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful712.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful706.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1559.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful935.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful921.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful909.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1565.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1203.wav,Fearful
/Users/aaroncole/Documents/Education/Computer Science/ELEC 378 — Machine Learning Concepts and Techniques/Final Project/elec378 sp25 dataset/elec378 sp25 dataset/Fearful/Fearful1217.wav,Fearful
